"uniprot_id"	"HI_bin"
"15933"	"Q9NVR0"	"missing"
"15934"	"Q9UBS0"	"missing"
"15935"	"Q9NS61"	"missing"
"15936"	"Q9NZS2"	"missing"
"15937"	"O43679"	"missing"
"15938"	"O76015"	"missing"
"15939"	"O75676"	"missing"
"15940"	"Q4G0X4"	"missing"
"15941"	"P07195"	"missing"
"15942"	"Q05315"	"missing"
"15943"	"Q8IV20"	"missing"
"15944"	"Q9UPM6"	"missing"
"15945"	"Q5TA81"	"missing"
"15946"	"P42167"	"missing"
"15947"	"Q9Y5X9"	"missing"
"15948"	"Q8WWY8"	"missing"
"15949"	"Q8NHZ7"	"missing"
"15950"	"Q8NDY4"	"missing"
"15951"	"Q5U623"	"missing"
"15952"	"P43356"	"missing"
"15953"	"A0A075B6H9"	"missing"
"15954"	"Q3KP22"	"missing"
"15955"	"Q14676"	"missing"
"15956"	"A0A075B6K6"	"missing"
"15957"	"Q538Z0"	"missing"
"15958"	"Q5TFE4"	"missing"
"15959"	"Q9HBH9"	"missing"
"15960"	"Q9UBM8"	"missing"
"15961"	"Q6NVV0"	"missing"
"15962"	"Q8IY33"	"missing"
"15963"	"Q14872"	"missing"
"15964"	"O43639"	"missing"
"15965"	"P41271"	"missing"
"15966"	"Q99417"	"missing"
"15967"	"Q8IXF0"	"missing"
"15968"	"P01185"	"missing"
"15969"	"P17677"	"missing"
"15970"	"Q9HAS0"	"missing"
"15971"	"P46531"	"missing"
"15972"	"O00712"	"missing"
"15973"	"P30550"	"missing"
"15974"	"P29375"	"missing"
"15975"	"Q13442"	"missing"
"15976"	"Q3ZCU0"	"missing"
"15977"	"Q16777"	"missing"
"15978"	"B0YJ81"	"missing"
"15979"	"Q9Y241"	"missing"
"15980"	"Q13547"	"missing"
"15981"	"Q9UBI9"	"missing"
"15982"	"Q96JK4"	"missing"
"15983"	"Q9UBN7"	"missing"
"15984"	"Q86WZ0"	"missing"
"15985"	"Q9ULV5"	"missing"
"15986"	"A0A1B0GTS1"	"missing"
"15987"	"P09601"	"missing"
"15988"	"P50135"	"missing"
"15989"	"Q8N3J3"	"missing"
"15990"	"P52597"	"missing"
"15991"	"Q9BPY8"	"missing"
"15992"	"P19622"	"missing"
"15993"	"C9JCN9"	"missing"
"15995"	"P01857"	"missing"
"15996"	"Q6ZQW0"	"missing"
"15997"	"P27930"	"missing"
"15998"	"P05000"	"missing"
"15999"	"Q9NZI8"	"missing"
"16000"	"P13164"	"missing"
"16001"	"Q5T764"	"missing"
"16002"	"P05112"	"missing"
"16003"	"Q9P2D0"	"missing"
"16004"	"P13647"	"missing"
"16005"	"Q86VS3"	"missing"
"16006"	"O15225"	"missing"
"16007"	"O94854"	"missing"
"16008"	"P23229"	"missing"
"16009"	"Q9GZP8"	"missing"
"16010"	"Q9NX62"	"missing"
"16012"	"P19827"	"missing"
"16013"	"O15397"	"missing"
"16014"	"P60412"	"missing"
"16015"	"Q8NHM5"	"missing"
"16016"	"P60411"	"missing"
"16017"	"P60014"	"missing"
"16018"	"Q96EK5"	"missing"
"16019"	"Q701N2"	"missing"
"16020"	"O75037"	"missing"
"16021"	"P50053"	"missing"
"16022"	"Q86Y91"	"missing"
"16023"	"Q53RY4"	"missing"
"16024"	"Q8N371"	"missing"
"16025"	"Q9BW62"	"missing"
"16026"	"B7ZC32"	"missing"
"16027"	"O43790"	"missing"
"16028"	"Q9UJP4"	"missing"
"16029"	"P78385"	"missing"
"16030"	"Q13886"	"missing"
"16031"	"Q9P2N7"	"missing"
"16032"	"Q8TDN1"	"missing"
"16033"	"Q06136"	"missing"
"16034"	"A0A0C4DH25"	"missing"
"16035"	"Q8N5H3"	"missing"
"16036"	"O75581"	"missing"
"16037"	"Q15345"	"missing"
"16038"	"Q96GA3"	"missing"
"16039"	"Q8TD35"	"missing"
"16040"	"Q8IZK6"	"missing"
"16041"	"Q9NS73"	"missing"
"16042"	"P80192"	"missing"
"16043"	"O75951"	"missing"
"16044"	"Q7L2J0"	"missing"
"16045"	"Q9H3U5"	"missing"
"16046"	"L0R8F8"	"missing"
"16047"	"Q8NDA8"	"missing"
"16048"	"A6NES4"	"missing"
"16049"	"O43196"	"missing"
"16050"	"Q8N565"	"missing"
"16051"	"Q86SM8"	"missing"
"16052"	"Q9H903"	"missing"
"16053"	"Q9BTC8"	"missing"
"16054"	"Q8N387"	"missing"
"16055"	"Q2M296"	"missing"
"16056"	"Q96NK8"	"missing"
"16057"	"P15172"	"missing"
"16059"	"Q6ZS30"	"missing"
"16060"	"P02689"	"missing"
"16061"	"Q9H094"	"missing"
"16062"	"O43593"	"missing"
"16064"	"Q96S86"	"missing"
"16065"	"Q6YN16"	"missing"
"16066"	"P04553"	"missing"
"16067"	"Q6NT76"	"missing"
"16068"	"A8MTL9"	"missing"
"16069"	"Q00839"	"missing"
"16070"	"Q14626"	"missing"
"16071"	"Q8WUF5"	"missing"
"16072"	"P14902"	"missing"
"16073"	"P05362"	"missing"
"16074"	"Q6UXL0"	"missing"
"16075"	"P55010"	"missing"
"16076"	"Q9H293"	"missing"
"16077"	"Q9NYY1"	"missing"
"16078"	"Q8IZI9"	"missing"
"16079"	"Q659A1"	"missing"
"16080"	"Q14623"	"missing"
"16081"	"P24001"	"missing"
"16082"	"Q8WX77"	"missing"
"16083"	"O00221"	"missing"
"16084"	"P31785"	"missing"
"16085"	"P31267"	"missing"
"16086"	"P41091"	"missing"
"16087"	"P05231"	"missing"
"16088"	"Q15653"	"missing"
"16089"	"Q86UL8"	"missing"
"16090"	"A0A075B6K4"	"missing"
"16091"	"P31268"	"missing"
"16092"	"A0A0C4DH33"	"missing"
"16093"	"P14651"	"missing"
"16094"	"P22301"	"missing"
"16095"	"P04201"	"missing"
"16096"	"P0CG04"	"missing"
"16097"	"B1ANH7"	"missing"
"16098"	"A0JLT2"	"missing"
"16099"	"Q6PJG2"	"missing"
"16100"	"O95867"	"missing"
"16101"	"O00339"	"missing"
"16102"	"Q9NZL9"	"missing"
"16103"	"O15232"	"missing"
"16104"	"Q6ZN28"	"missing"
"16105"	"P20794"	"missing"
"16106"	"Q9BQ69"	"missing"
"16107"	"A0A1B0GVS7"	"missing"
"16108"	"A1Z1Q3"	"missing"
"16109"	"Q9P1T7"	"missing"
"16110"	"Q14210"	"missing"
"16111"	"Q99750"	"missing"
"16112"	"P17509"	"missing"
"16113"	"Q16553"	"missing"
"16114"	"A0A0B4J1V1"	"missing"
"16115"	"Q92839"	"missing"
"16116"	"P01768"	"missing"
"16117"	"C9JLW8"	"missing"
"16118"	"Q8N1E2"	"missing"
"16119"	"Q9Y283"	"missing"
"16120"	"Q92813"	"missing"
"16121"	"Q8IYS2"	"missing"
"16122"	"Q96PQ5"	"missing"
"16123"	"Q15306"	"missing"
"16124"	"Q9Y5U9"	"missing"
"16126"	"Q6DN12"	"missing"
"16127"	"Q9NXR8"	"missing"
"16128"	"P55103"	"missing"
"16129"	"Q9NV88"	"missing"
"16130"	"Q9HCI6"	"missing"
"16131"	"Q2LD37"	"missing"
"16132"	"Q92551"	"missing"
"16133"	"O95050"	"missing"
"16134"	"Q96M32"	"missing"
"16135"	"Q15652"	"missing"
"16136"	"P60409"	"missing"
"16137"	"P60331"	"missing"
"16138"	"P17275"	"missing"
"16139"	"O75525"	"missing"
"16140"	"Q701N4"	"missing"
"16141"	"Q3LHN1"	"missing"
"16142"	"Q14525"	"missing"
"16143"	"Q16719"	"missing"
"16144"	"P0DP09"	"missing"
"16145"	"A0A0A0MT36"	"missing"
"16146"	"Q9NXB0"	"missing"
"16147"	"Q5JXC2"	"missing"
"16148"	"P20774"	"missing"
"16149"	"Q6PF18"	"missing"
"16150"	"Q5VZ52"	"missing"
"16151"	"P39210"	"missing"
"16152"	"P30305"	"missing"
"16153"	"Q8N594"	"missing"
"16154"	"Q9NZB8"	"missing"
"16155"	"Q7Z3U7"	"missing"
"16156"	"P08253"	"missing"
"16158"	"Q04900"	"missing"
"16159"	"Q9UHQ9"	"missing"
"16160"	"Q6BCY4"	"missing"
"16161"	"Q9HCD5"	"missing"
"16162"	"O95944"	"missing"
"16163"	"Q9UKX2"	"missing"
"16164"	"O75592"	"missing"
"16165"	"Q9NZP6"	"missing"
"16166"	"Q8IWA4"	"missing"
"16167"	"Q9UGB7"	"missing"
"16168"	"O00587"	"missing"
"16169"	"P28482"	"missing"
"16171"	"P25713"	"missing"
"16172"	"O43312"	"missing"
"16173"	"Q8NCU8"	"missing"
"16174"	"Q99972"	"missing"
"16175"	"Q5T1S8"	"missing"
"16176"	"Q58DX5"	"missing"
"16177"	"Q69YL0"	"missing"
"16179"	"Q5TBK1"	"missing"
"16180"	"P13533"	"missing"
"16181"	"Q15270"	"missing"
"16182"	"P12882"	"missing"
"16183"	"P61581"	"missing"
"16184"	"Q14207"	"missing"
"16185"	"Q9BR09"	"missing"
"16186"	"Q9GZQ6"	"missing"
"16187"	"P69849"	"missing"
"16189"	"Q9H2A3"	"missing"
"16190"	"P40967"	"missing"
"16191"	"Q969W9"	"missing"
"16192"	"P61916"	"missing"
"16193"	"Q8NFZ4"	"missing"
"16194"	"Q7Z6G3"	"missing"
"16195"	"Q9ULW6"	"missing"
"16196"	"Q8IY17"	"missing"
"16197"	"Q6P1K2"	"missing"
"16198"	"Q6ZV29"	"missing"
"16199"	"Q8TBY8"	"missing"
"16200"	"Q9H307"	"missing"
"16201"	"Q08209"	"missing"
"16203"	"P16298"	"missing"
"16204"	"P07738"	"missing"
"16206"	"Q96PX9"	"missing"
"16207"	"P48454"	"missing"
"16208"	"Q9HB21"	"missing"
"16209"	"A6NC86"	"missing"
"16210"	"Q9HB19"	"missing"
"16211"	"O15428"	"missing"
"16212"	"Q9HB20"	"missing"
"16213"	"Q9UKJ1"	"missing"
"16214"	"Q9H4M7"	"missing"
"16215"	"Q8WZA1"	"missing"
"16216"	"Q9UKJ0"	"missing"
"16217"	"Q9HAU0"	"missing"
"16218"	"Q99463"	"missing"
"16219"	"Q6IQ23"	"missing"
"16220"	"A0A0B4J2F0"	"missing"
"16221"	"Q96JA3"	"missing"
"16222"	"O95397"	"missing"
"16223"	"Q9UF11"	"missing"
"16224"	"A8MPX8"	"missing"
"16225"	"O15239"	"missing"
"16226"	"Q96CS7"	"missing"
"16227"	"O43678"	"missing"
"16228"	"P51957"	"missing"
"16229"	"Q8TAT6"	"missing"
"16230"	"O95167"	"missing"
"16231"	"Q86U38"	"missing"
"16232"	"Q8N5I9"	"missing"
"16233"	"P51956"	"missing"
"16234"	"Q8NC60"	"missing"
"16235"	"O95139"	"missing"
"16236"	"O75694"	"missing"
"16238"	"Q96IY1"	"missing"
"16239"	"Q9NZJ9"	"missing"
"16240"	"Q9UH64"	"missing"
"16241"	"Q8WV74"	"missing"
"16242"	"Q15646"	"missing"
"16243"	"Q8NGT7"	"missing"
"16244"	"Q9NPH6"	"missing"
"16245"	"Q9Y5G8"	"missing"
"16246"	"Q92968"	"missing"
"16247"	"Q9Y536"	"missing"
"16248"	"P0DJD8"	"missing"
"16249"	"Q9H5J4"	"missing"
"16250"	"A0A494C0Y3"	"missing"
"16253"	"Q9NQ30"	"missing"
"16254"	"Q68DA7"	"missing"
"16255"	"O75474"	"missing"
"16256"	"O95177"	"missing"
"16257"	"O95257"	"missing"
"16258"	"P35575"	"missing"
"16259"	"P87889"	"missing"
"16260"	"Q9NZ52"	"missing"
"16261"	"P0CL82"	"missing"
"16262"	"Q8IW92"	"missing"
"16265"	"Q6DWJ6"	"missing"
"16266"	"P47775"	"missing"
"16267"	"Q13322"	"missing"
"16268"	"P46091"	"missing"
"16269"	"P0DPK2"	"missing"
"16270"	"Q6MZN7"	"missing"
"16271"	"Q9Y2N7"	"missing"
"16272"	"P54198"	"missing"
"16273"	"Q3SXM5"	"missing"
"16274"	"P04792"	"missing"
"16275"	"P0DMP1"	"missing"
"16276"	"Q8WVV9"	"missing"
"16277"	"O14979"	"missing"
"16278"	"P41235"	"missing"
"16279"	"P17693"	"missing"
"16280"	"P07900"	"missing"
"16281"	"Q5T953"	"missing"
"16282"	"Q01638"	"missing"
"16283"	"Q8IY31"	"missing"
"16285"	"Q01344"	"missing"
"16286"	"P24592"	"missing"
"16287"	"A0A075B6J9"	"missing"
"16288"	"Q9H0B3"	"missing"
"16289"	"Q86T90"	"missing"
"16290"	"O43187"	"missing"
"16292"	"P58166"	"missing"
"16293"	"Q9H9V9"	"missing"
"16294"	"Q96AA8"	"missing"
"16295"	"Q6ZRS4"	"missing"
"16296"	"P60413"	"missing"
"16297"	"Q3LI58"	"missing"
"16298"	"Q6L8G4"	"missing"
"16299"	"A6NCN2"	"missing"
"16300"	"Q96M94"	"missing"
"16301"	"Q9C0H6"	"missing"
"16302"	"O95600"	"missing"
"16303"	"P48050"	"missing"
"16304"	"P56696"	"missing"
"16305"	"Q96ES6"	"missing"
"16306"	"A4D2G3"	"missing"
"16307"	"Q9Y2G5"	"missing"
"16308"	"A6NGQ2"	"missing"
"16309"	"Q9H4L5"	"missing"
"16310"	"Q8NGZ0"	"missing"
"16311"	"O95156"	"missing"
"16312"	"Q9NPJ8"	"missing"
"16314"	"Q6ZRI0"	"missing"
"16315"	"Q8NHW6"	"missing"
"16316"	"Q8NGL0"	"missing"
"16317"	"Q53FV1"	"missing"
"16318"	"Q9UBU9"	"missing"
"16319"	"Q8NGG6"	"missing"
"16320"	"Q8NGX8"	"missing"
"16321"	"Q9GZK4"	"missing"
"16322"	"Q8NG95"	"missing"
"16323"	"Q8NGL4"	"missing"
"16324"	"Q8NGL3"	"missing"
"16325"	"Q9NVV4"	"missing"
"16326"	"Q460N5"	"missing"
"16327"	"Q9Y6V0"	"missing"
"16328"	"A6NDB9"	"missing"
"16329"	"O43252"	"missing"
"16330"	"Q15116"	"missing"
"16331"	"Q9H074"	"missing"
"16332"	"Q53EL6"	"missing"
"16333"	"Q9H8Q6"	"missing"
"16334"	"Q86WN2"	"missing"
"16335"	"P54105"	"missing"
"16336"	"Q9GZV4"	"missing"
"16337"	"A0A0C4DH29"	"missing"
"16338"	"P35527"	"missing"
"16339"	"Q14653"	"missing"
"16340"	"Q6NSI8"	"missing"
"16341"	"Q8IU57"	"missing"
"16342"	"P27987"	"missing"
"16343"	"Q9UHH9"	"missing"
"16344"	"Q8TEX9"	"missing"
"16345"	"Q2T9L4"	"missing"
"16346"	"Q5TCS8"	"missing"
"16348"	"O75164"	"missing"
"16349"	"P17535"	"missing"
"16350"	"P05412"	"missing"
"16351"	"Q13572"	"missing"
"16352"	"A8MXZ3"	"missing"
"16353"	"Q3LI83"	"missing"
"16354"	"Q3LI67"	"missing"
"16355"	"Q14145"	"missing"
"16356"	"P31323"	"missing"
"16357"	"Q92953"	"missing"
"16358"	"Q99661"	"missing"
"16359"	"Q6PF15"	"missing"
"16360"	"P78386"	"missing"
"16361"	"Q9Y6J6"	"missing"
"16362"	"A0A075B6S4"	"missing"
"16363"	"A0A0C4DH72"	"missing"
"16364"	"Q2VYF4"	"missing"
"16365"	"Q3ZCW2"	"missing"
"16366"	"Q6DKI2"	"missing"
"16367"	"A4D0S4"	"missing"
"16368"	"Q9UIQ6"	"missing"
"16369"	"P42166"	"missing"
"16370"	"O14633"	"missing"
"16371"	"P05162"	"missing"
"16372"	"Q969E1"	"missing"
"16373"	"Q3SXY7"	"missing"
"16374"	"Q8N2S1"	"missing"
"16375"	"Q96LR2"	"missing"
"16376"	"B2RTY4"	"missing"
"16377"	"Q50LG9"	"missing"
"16378"	"Q5T7N2"	"missing"
"16379"	"Q6NSJ5"	"missing"
"16380"	"O75427"	"missing"
"16381"	"Q99677"	"missing"
"16382"	"Q0VAK6"	"missing"
"16383"	"O75335"	"missing"
"16384"	"P21145"	"missing"
"16385"	"Q8IV50"	"missing"
"16386"	"P43358"	"missing"
"16387"	"Q03112"	"missing"
"16388"	"A4D2B0"	"missing"
"16389"	"P32245"	"missing"
"16390"	"A0A075B6I1"	"missing"
"16391"	"Q9BXT6"	"missing"
"16392"	"Q9H6Y5"	"missing"
"16393"	"A0A0A0MS00"	"missing"
"16394"	"P01721"	"missing"
"16395"	"Q8IX19"	"missing"
"16396"	"Q8WWC4"	"missing"
"16397"	"P43243"	"missing"
"16398"	"C9JG80"	"missing"
"16399"	"P08473"	"missing"
"16400"	"A8MRT5"	"missing"
"16401"	"Q49MG5"	"missing"
"16402"	"P12980"	"missing"
"16403"	"Q6UXB3"	"missing"
"16404"	"P15529"	"missing"
"16405"	"P53778"	"missing"
"16406"	"Q641Q3"	"missing"
"16407"	"Q0VG99"	"missing"
"16408"	"Q99797"	"missing"
"16409"	"P0C617"	"missing"
"16410"	"Q8NHA4"	"missing"
"16411"	"Q9P2P1"	"missing"
"16412"	"Q8TAD7"	"missing"
"16413"	"P0DN82"	"missing"
"16414"	"Q9P0S3"	"missing"
"16415"	"Q8NGS4"	"missing"
"16417"	"O95221"	"missing"
"16418"	"Q8NGG2"	"missing"
"16419"	"P0C7N5"	"missing"
"16420"	"Q8NGQ5"	"missing"
"16421"	"Q8NH03"	"missing"
"16422"	"Q8NGH3"	"missing"
"16423"	"Q9Y585"	"missing"
"16424"	"Q96SN7"	"missing"
"16425"	"A6NH00"	"missing"
"16426"	"A6NFC9"	"missing"
"16427"	"Q08499"	"missing"
"16429"	"Q6UWI2"	"missing"
"16430"	"Q96RD6"	"missing"
"16431"	"Q9Y5E1"	"missing"
"16432"	"Q9BYE7"	"missing"
"16433"	"A0A075B759"	"missing"
"16434"	"Q9NRJ7"	"missing"
"16435"	"Q96HC4"	"missing"
"16436"	"O43261"	"missing"
"16437"	"Q9BRS8"	"missing"
"16438"	"P83111"	"missing"
"16439"	"Q6GTX8"	"missing"
"16440"	"Q8N6Y2"	"missing"
"16441"	"A8MSI8"	"missing"
"16442"	"Q9BT23"	"missing"
"16443"	"P20382"	"missing"
"16444"	"Q6ZN16"	"missing"
"16445"	"Q8N5U1"	"missing"
"16446"	"P57077"	"missing"
"16447"	"O15525"	"missing"
"16448"	"A8MXT2"	"missing"
"16449"	"Q9Y639"	"missing"
"16450"	"A2RUH7"	"missing"
"16451"	"O15479"	"missing"
"16453"	"Q7Z494"	"missing"
"16454"	"A0A075B6I7"	"missing"
"16455"	"Q9BXY0"	"missing"
"16456"	"P20916"	"missing"
"16457"	"A0A087WSX0"	"missing"
"16458"	"Q16655"	"missing"
"16459"	"Q8N2G4"	"missing"
"16460"	"Q8TAT5"	"missing"
"16461"	"O75607"	"missing"
"16462"	"P16455"	"missing"
"16463"	"Q16820"	"missing"
"16464"	"Q14165"	"missing"
"16465"	"Q96AX9"	"missing"
"16466"	"Q63ZY6"	"missing"
"16467"	"Q71SY5"	"missing"
"16468"	"Q96F24"	"missing"
"16469"	"Q92887"	"missing"
"16470"	"Q86TA1"	"missing"
"16471"	"Q9UKD2"	"missing"
"16472"	"Q13875"	"missing"
"16473"	"Q9C0I1"	"missing"
"16474"	"Q96EF0"	"missing"
"16475"	"O75425"	"missing"
"16476"	"Q8NHP6"	"missing"
"16477"	"Q6PIU2"	"missing"
"16479"	"O75376"	"missing"
"16480"	"Q86W25"	"missing"
"16481"	"Q92802"	"missing"
"16482"	"A8CG34"	"missing"
"16483"	"Q7Z5P9"	"missing"
"16484"	"Q96KW2"	"missing"
"16485"	"Q16654"	"missing"
"16486"	"A6NNC1"	"missing"
"16487"	"P40855"	"missing"
"16488"	"Q6IPT4"	"missing"
"16489"	"P10243"	"missing"
"16490"	"Q9BWU0"	"missing"
"16491"	"Q86YV6"	"missing"
"16492"	"Q99519"	"missing"
"16493"	"P01178"	"missing"
"16494"	"Q5QGS0"	"missing"
"16495"	"P29474"	"missing"
"16496"	"Q0D2K0"	"missing"
"16497"	"Q9UM47"	"missing"
"16498"	"Q8NBF2"	"missing"
"16500"	"Q9NPH5"	"missing"
"16501"	"Q99733"	"missing"
"16502"	"Q76FK4"	"missing"
"16503"	"P03891"	"missing"
"16504"	"Q9NY59"	"missing"
"16505"	"Q96G61"	"missing"
"16506"	"Q8NH59"	"missing"
"16507"	"Q8NGI0"	"missing"
"16508"	"Q969R2"	"missing"
"16509"	"Q9BZF1"	"missing"
"16510"	"Q8NGE5"	"missing"
"16511"	"Q9Y6F1"	"missing"
"16512"	"Q9BYG5"	"missing"
"16513"	"P05166"	"missing"
"16514"	"Q7Z309"	"missing"
"16515"	"O14917"	"missing"
"16517"	"Q9Y5H7"	"missing"
"16518"	"Q4VXU2"	"missing"
"16520"	"Q6UY27"	"missing"
"16521"	"Q9UN74"	"missing"
"16522"	"Q9Y5I4"	"missing"
"16523"	"Q9Y5H4"	"missing"
"16524"	"P0C8F1"	"missing"
"16525"	"Q15113"	"missing"
"16526"	"Q9Y5I1"	"missing"
"16527"	"Q9Y5G1"	"missing"
"16528"	"Q13946"	"missing"
"16529"	"Q13371"	"missing"
"16530"	"P0DN26"	"missing"
"16531"	"Q96HP4"	"missing"
"16532"	"P53609"	"missing"
"16533"	"P43088"	"missing"
"16535"	"A8MVS5"	"missing"
"16536"	"Q7Z4Q2"	"missing"
"16537"	"Q86XA9"	"missing"
"16538"	"P31942"	"missing"
"16539"	"Q8TCT9"	"missing"
"16540"	"O43301"	"missing"
"16541"	"Q9Y278"	"missing"
"16542"	"Q5VY09"	"missing"
"16543"	"P46695"	"missing"
"16544"	"P01854"	"missing"
"16545"	"Q9H6K1"	"missing"
"16546"	"P01567"	"missing"
"16547"	"Q9NPH9"	"missing"
"16548"	"Q8NEV9"	"missing"
"16549"	"Q9NQC8"	"missing"
"16550"	"Q9NWB7"	"missing"
"16551"	"Q2VIR3"	"missing"
"16552"	"P15260"	"missing"
"16553"	"Q75QN2"	"missing"
"16554"	"Q96AZ6"	"missing"
"16555"	"Q96A47"	"missing"
"16556"	"P19012"	"missing"
"16557"	"Q96LU5"	"missing"
"16558"	"Q96DU7"	"missing"
"16559"	"Q9Y4A0"	"missing"
"16560"	"Q96I82"	"missing"
"16561"	"P30613"	"missing"
"16562"	"Q9BYR3"	"missing"
"16563"	"Q9BYQ9"	"missing"
"16564"	"Q9NQT8"	"missing"
"16565"	"Q9NXV2"	"missing"
"16567"	"Q9BYQ0"	"missing"
"16568"	"Q6ZWB6"	"missing"
"16570"	"Q96NJ5"	"missing"
"16571"	"Q86VH2"	"missing"
"16572"	"O15066"	"missing"
"16573"	"Q0D2K2"	"missing"
"16574"	"Q8N6L1"	"missing"
"16575"	"Q14003"	"missing"
"16576"	"Q96T76"	"missing"
"16577"	"Q86U70"	"missing"
"16578"	"Q9BQ13"	"missing"
"16579"	"P56470"	"missing"
"16580"	"Q7Z7J7"	"missing"
"16581"	"Q96KN4"	"missing"
"16582"	"Q9Y333"	"missing"
"16584"	"Q92918"	"missing"
"16585"	"P10911"	"missing"
"16586"	"P48059"	"missing"
"16587"	"Q02779"	"missing"
"16588"	"P43355"	"missing"
"16589"	"Q15013"	"missing"
"16590"	"Q9H1M0"	"missing"
"16591"	"O15212"	"missing"
"16592"	"Q13508"	"missing"
"16593"	"Q8TB73"	"missing"
"16595"	"Q14934"	"missing"
"16596"	"Q9H9Q4"	"missing"
"16597"	"Q17RQ9"	"missing"
"16598"	"Q5SYE7"	"missing"
"16599"	"O43677"	"missing"
"16600"	"H3BUK9"	"missing"
"16601"	"Q96AB6"	"missing"
"16602"	"O60285"	"missing"
"16603"	"Q5PT55"	"missing"
"16604"	"Q14973"	"missing"
"16605"	"P49281"	"missing"
"16606"	"Q9NPI5"	"missing"
"16607"	"Q9H488"	"missing"
"16608"	"Q8NHC6"	"missing"
"16609"	"P0C629"	"missing"
"16610"	"Q15546"	"missing"
"16611"	"O75459"	"missing"
"16612"	"O95263"	"missing"
"16613"	"Q6ZMV5"	"missing"
"16614"	"P32242"	"missing"
"16615"	"Q01415"	"missing"
"16616"	"A0A2Z4LIS9"	"missing"
"16617"	"P15408"	"missing"
"16618"	"Q9YNA8"	"missing"
"16619"	"Q9NY28"	"missing"
"16620"	"P62684"	"missing"
"16621"	"Q8N7Z2"	"missing"
"16623"	"P0CG01"	"missing"
"16624"	"Q9UJY4"	"missing"
"16625"	"Q5JRK9"	"missing"
"16626"	"P34903"	"missing"
"16627"	"Q9NWU2"	"missing"
"16628"	"Q9NU53"	"missing"
"16629"	"Q9BY60"	"missing"
"16630"	"A8MPY1"	"missing"
"16631"	"Q3B7J2"	"missing"
"16632"	"Q14397"	"missing"
"16633"	"Q6UWM5"	"missing"
"16634"	"Q13227"	"missing"
"16635"	"Q8NFN8"	"missing"
"16636"	"P61296"	"missing"
"16637"	"Q8IVU3"	"missing"
"16638"	"Q6P597"	"missing"
"16639"	"Q86Z14"	"missing"
"16640"	"Q9H0H3"	"missing"
"16641"	"Q9Y6M4"	"missing"
"16642"	"Q96A72"	"missing"
"16643"	"Q8N108"	"missing"
"16644"	"O75095"	"missing"
"16645"	"C9JSJ3"	"missing"
"16646"	"Q96BY2"	"missing"
"16647"	"O15403"	"missing"
"16648"	"P53985"	"missing"
"16651"	"Q9H239"	"missing"
"16652"	"P07438"	"missing"
"16653"	"Q8NI08"	"missing"
"16654"	"Q9NX02"	"missing"
"16655"	"Q9Y6X6"	"missing"
"16656"	"Q9HD67"	"missing"
"16657"	"A7E2Y1"	"missing"
"16658"	"F8W0I5"	"missing"
"16659"	"Q16236"	"missing"
"16660"	"Q4KMZ8"	"missing"
"16661"	"Q9NPG2"	"missing"
"16662"	"O95644"	"missing"
"16663"	"Q6P988"	"missing"
"16665"	"P30419"	"missing"
"16666"	"P01138"	"missing"
"16667"	"Q9Y2I1"	"missing"
"16668"	"A6NFF2"	"missing"
"16669"	"Q86SG6"	"missing"
"16670"	"Q8TD19"	"missing"
"16671"	"Q5VZR2"	"missing"
"16672"	"O14786"	"missing"
"16673"	"P03923"	"missing"
"16674"	"P58401"	"missing"
"16675"	"Q7Z6K4"	"missing"
"16676"	"P48552"	"missing"
"16677"	"Q9BQG2"	"missing"
"16678"	"Q96RS6"	"missing"
"16679"	"P18509"	"missing"
"16680"	"Q9UN75"	"missing"
"16681"	"Q86VP3"	"missing"
"16682"	"Q9UKS6"	"missing"
"16683"	"Q9BY11"	"missing"
"16684"	"Q9Y5E8"	"missing"
"16685"	"P22079"	"missing"
"16686"	"Q9BZM3"	"missing"
"16687"	"Q8N257"	"missing"
"16688"	"O43824"	"missing"
"16689"	"Q16836"	"missing"
"16690"	"O60269"	"missing"
"16691"	"Q71DI3"	"missing"
"16692"	"P02790"	"missing"
"16693"	"P26927"	"missing"
"16694"	"Q3MIV0"	"missing"
"16695"	"Q15058"	"missing"
"16696"	"Q9H079"	"missing"
"16697"	"Q6TDP4"	"missing"
"16698"	"Q14500"	"missing"
"16699"	"Q8NEE0"	"missing"
"16700"	"O00522"	"missing"
"16701"	"O43525"	"missing"
"16702"	"P06312"	"missing"
"16703"	"O95198"	"missing"
"16704"	"P50458"	"missing"
"16705"	"A4QPB2"	"missing"
"16706"	"Q14767"	"missing"
"16707"	"Q8N309"	"missing"
"16708"	"O94822"	"missing"
"16709"	"Q9C099"	"missing"
"16710"	"Q5JTD7"	"missing"
"16711"	"Q969R5"	"missing"
"16712"	"P59901"	"missing"
"16714"	"Q7Z434"	"missing"
"16715"	"P29536"	"missing"
"16716"	"Q9UPQ0"	"missing"
"16718"	"Q13495"	"missing"
"16719"	"P33991"	"missing"
"16720"	"Q9Y2E5"	"missing"
"16721"	"P43361"	"missing"
"16722"	"Q9P0N8"	"missing"
"16723"	"Q96PC5"	"missing"
"16724"	"O43451"	"missing"
"16725"	"Q9UL63"	"missing"
"16726"	"Q9H8M7"	"missing"
"16727"	"P19105"	"missing"
"16728"	"Q86W50"	"missing"
"16729"	"Q9BXW4"	"missing"
"16730"	"Q9Y3C7"	"missing"
"16731"	"Q6UVY6"	"missing"
